satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.92,0.83,4,268,4,0,0,0,sales,54627
0.95,0.53,3,264,3,0,0,0,sales,51908
0.24,0.62,5,199,4,0,0,0,sales,56248
0.62,0.94,4,252,4,0,0,0,accounting,42288
0.48,0.53,3,211,4,0,0,0,technical,42290
0.9,0.77,4,273,2,0,0,0,technical,59062
0.16,0.76,4,223,4,0,0,0,technical,51960
0.66,0.65,3,196,3,1,0,0,technical,42780
0.44,0.37,2,219,2,0,0,0,technical,55938
0.95,0.67,4,261,3,0,0,0,technical,57991
0.27,0.48,4,185,2,0,0,0,support,54287
0.51,0.74,6,98,3,0,0,0,support,45198
0.68,0.76,3,260,4,0,0,0,support,57901
0.97,0.93,5,137,2,1,0,0,support,48737
0.91,0.75,4,159,3,1,0,0,support,46325
0.76,0.88,5,265,4,0,0,0,support,47438
0.88,0.61,4,177,4,1,0,0,support,43152
0.62,0.7,2,134,3,0,0,0,product_mng,44983
0.96,0.81,3,247,3,0,0,0,RandD,54672
0.79,0.74,3,169,3,0,0,0,RandD,50889
0.84,0.6,3,250,3,1,0,0,RandD,51574
0.68,0.49,3,178,3,1,0,0,RandD,58658
0.86,0.66,4,251,3,0,0,0,RandD,44006
0.73,0.98,5,272,2,0,0,0,marketing,59712
0.9,0.67,2,229,4,0,0,0,sales,46781
0.63,0.64,3,180,3,0,0,0,accounting,49110
0.71,0.72,3,271,2,0,0,0,support,49000
0.71,0.68,5,226,3,0,0,0,technical,57181
0.95,0.62,4,150,2,0,0,0,management,59955
0.51,0.86,4,260,3,1,0,0,marketing,40873
0.77,0.91,4,161,3,0,0,0,marketing,48172
0.48,0.51,3,136,3,0,0,0,marketing,47930
0.93,0.91,2,238,2,1,0,0,sales,40347
0.83,0.86,4,98,4,0,0,0,sales,40659
0.61,0.73,5,156,4,0,0,0,sales,47491
0.97,0.89,4,248,2,0,0,0,sales,40481
0.5,0.81,3,170,2,0,0,0,sales,46767
0.84,0.54,3,245,3,0,0,0,sales,52988
0.58,0.38,4,203,5,0,0,0,sales,42264
0.8,0.72,4,173,3,0,0,0,accounting,42392
0.2,0.42,4,256,5,0,0,0,hr,52489
0.62,0.71,4,268,3,0,0,0,technical,42696
0.91,0.94,5,159,3,0,0,0,technical,44211
0.66,0.91,3,191,4,0,0,0,technical,50357
0.53,0.81,3,275,2,0,0,0,technical,55942
0.52,0.98,5,217,2,1,0,0,technical,53870
1,0.88,6,201,4,0,0,0,technical,49393
0.73,0.67,4,205,3,0,0,0,technical,45362
0.65,0.67,3,240,2,1,0,0,technical,43993
0.5,0.95,5,137,3,0,0,0,technical,49563
0.94,0.59,4,241,2,0,0,0,technical,48940
0.48,0.86,5,198,4,0,0,0,technical,42251
0.67,0.87,5,254,2,0,0,0,support,42489
0.73,0.94,4,262,3,0,0,0,support,40694
0.63,0.71,4,244,2,0,0,0,support,43209
0.84,0.84,4,266,3,0,0,0,support,53802
0.2,0.94,6,191,5,0,0,0,support,50413
0.76,0.57,3,148,3,1,0,0,support,52703
0.55,0.54,3,233,2,0,0,0,support,48416
0.8,0.55,4,178,2,1,0,0,support,46516
0.64,0.91,3,165,3,1,0,0,support,58109
1,0.73,5,189,3,1,0,0,product_mng,55324
0.81,0.62,4,153,4,0,0,0,RandD,49547
0.52,0.57,3,270,3,0,0,0,RandD,54316
0.95,0.96,3,220,3,0,0,0,RandD,42028
0.93,0.64,4,253,3,0,0,0,RandD,42110
0.98,0.67,4,209,6,0,0,0,marketing,41380
0.79,0.79,4,231,2,0,0,0,sales,42883
0.99,0.73,4,240,4,0,0,0,accounting,50973
0.64,0.9,5,266,3,0,0,0,support,46857
0.54,0.44,3,153,2,0,0,0,technical,52699
0.79,0.59,4,187,2,0,0,0,management,59159
0.55,0.98,4,185,2,1,0,0,marketing,58447
0.18,0.81,4,147,4,0,0,0,marketing,54930
0.56,0.81,4,188,3,1,0,0,marketing,49613
0.92,0.67,2,252,2,0,0,0,sales,56281
0.99,0.75,4,163,2,0,0,0,sales,50624
0.77,0.85,4,189,2,0,0,0,sales,41014
0.49,0.52,3,156,2,0,0,0,sales,50837
0.98,0.58,3,183,3,0,0,0,sales,51512
0.18,0.54,6,209,5,1,0,0,sales,41963
0.8,0.82,4,271,4,0,0,0,sales,55006
0.81,0.77,5,251,2,0,0,0,sales,46037
0.24,0.42,5,210,5,0,0,0,accounting,47617
0.93,0.9,4,256,4,0,0,0,technical,52640
0.92,0.66,4,113,3,0,0,0,technical,41006
0.19,0.94,4,196,5,0,0,0,technical,40018
0.66,0.76,3,170,3,0,0,0,technical,47502
0.16,0.94,4,261,6,0,0,0,technical,47282
0.83,0.99,5,132,3,0,0,0,technical,43104
0.69,0.53,3,153,3,0,0,0,technical,56794
0.82,0.53,3,147,3,1,0,0,technical,48395
0.88,0.72,5,244,2,0,0,0,technical,41280
0.31,0.42,4,108,4,0,0,0,technical,56289
0.83,0.49,4,218,2,0,0,0,technical,54152
0.94,0.52,5,133,3,0,0,0,support,51487
0.65,0.79,5,233,3,0,0,0,support,49811
0.6,0.6,4,147,3,0,0,0,support,54524
0.52,0.43,3,176,3,0,0,0,support,58216
0.66,0.89,4,169,4,0,0,0,support,45735
0.87,0.87,4,144,3,0,0,0,support,42162
0.2,0.99,5,151,3,1,0,0,support,50010
0.75,0.78,2,259,3,0,0,0,product_mng,53490
0.89,0.71,4,190,3,0,0,0,RandD,43901
0.54,0.73,3,157,3,0,0,0,RandD,54976
0.32,0.86,4,266,4,0,0,0,RandD,57310
0.17,0.55,6,240,6,0,0,0,RandD,44576
0.78,0.55,3,143,3,0,0,0,RandD,43826
0.73,0.68,3,121,5,0,0,0,RandD,47510
0.65,0.76,2,170,5,0,0,0,IT,50397
0.8,0.71,4,161,4,0,0,0,IT,53462
0.61,0.86,3,239,3,0,0,0,IT,43956
0.67,0.49,3,224,3,0,0,0,IT,57362
0.63,0.57,3,242,3,0,0,0,product_mng,55046
0.51,0.58,4,140,2,1,0,0,product_mng,45306
0.82,0.59,5,170,3,0,0,0,product_mng,59553
0.79,0.67,5,156,2,0,0,0,product_mng,51874
0.49,0.6,2,113,5,0,0,0,IT,44315
0.7,0.59,3,138,3,0,0,0,RandD,46873
0.13,0.5,3,137,5,0,0,0,RandD,41964
0.83,0.52,5,217,3,0,0,0,RandD,47309
0.83,0.91,3,155,3,0,0,0,RandD,47004
0.19,0.83,5,280,4,0,0,0,RandD,48847
0.8,0.81,5,248,2,1,0,0,RandD,54500
0.65,0.91,4,224,2,1,0,0,sales,40782
0.67,0.68,4,171,3,0,0,0,sales,41152
0.86,0.82,4,274,2,1,0,0,sales,51145
0.57,0.72,4,214,2,1,0,0,sales,51477
0.86,0.87,5,171,2,0,0,0,sales,41608
0.52,0.59,5,150,2,0,0,0,sales,58636
0.73,0.61,4,260,2,1,0,0,sales,49888
0.78,0.63,5,259,3,0,0,0,sales,55545
0.95,0.63,3,153,2,0,0,0,sales,59963
0.75,0.61,3,263,3,0,0,0,sales,53931
0.83,0.52,2,149,2,1,0,0,sales,50525
0.48,1,4,261,3,0,0,0,accounting,49808
0.3,0.58,2,189,4,1,0,0,accounting,54602
0.72,0.85,5,237,4,0,0,0,accounting,59567
0.61,0.52,3,224,3,0,0,0,hr,44777
0.31,0.87,6,240,3,1,0,0,hr,43892
0.62,0.81,3,245,2,1,0,0,hr,42956
0.48,0.49,3,268,3,0,0,0,hr,52938
0.97,0.89,4,208,2,1,0,0,technical,50924
0.61,0.83,4,153,2,0,0,0,technical,44777
0.93,0.99,3,169,3,0,0,0,technical,49375
0.89,0.39,5,218,2,0,0,0,technical,49576
0.68,0.97,3,174,2,0,0,0,support,47039
0.59,0.53,5,169,3,0,0,0,technical,56569
0.43,0.96,3,109,6,0,0,0,technical,59227
0.7,0.54,5,263,3,0,0,0,technical,55175
0.51,0.62,4,185,3,0,0,0,management,46757
0.12,0.49,4,191,5,0,0,0,IT,40682
0.14,0.56,5,259,4,1,0,0,IT,44658
0.86,0.91,4,253,3,0,0,0,IT,41149
0.97,0.5,3,216,3,0,0,0,IT,53199
0.84,0.63,3,121,3,1,0,0,sales,44005
0.44,0.51,2,219,4,0,0,0,sales,53556
0.94,0.73,4,204,2,0,0,0,sales,43390
0.85,0.94,5,235,4,0,0,0,sales,49847
0.75,0.51,2,215,2,1,0,0,sales,53844
0.76,0.67,5,243,3,0,0,0,sales,51017
0.13,0.97,4,162,6,0,0,0,sales,55650
0.6,0.79,4,262,3,0,0,0,sales,59450
0.45,0.55,4,206,2,0,0,0,sales,55380
0.49,1,2,125,4,1,0,0,sales,56031
0.19,0.36,3,167,5,0,0,0,sales,57170
0.68,0.89,5,218,5,0,0,0,sales,58983
0.53,0.91,5,181,3,0,0,0,sales,57752
1,0.77,5,269,3,0,0,0,sales,43337
0.99,0.86,3,167,2,0,0,0,sales,44904
0.89,0.97,4,147,2,0,0,0,technical,40495
0.56,0.94,3,154,3,1,0,0,support,41103
0.95,0.61,3,224,2,1,0,0,support,54772
0.57,0.59,4,250,2,0,0,0,support,42973
0.72,0.53,3,179,3,0,0,0,support,46979
0.28,0.44,4,170,2,0,0,0,support,48036
0.54,0.61,4,118,5,0,0,0,support,56124
0.54,0.95,4,256,3,0,0,0,support,50563
0.65,1,4,229,4,0,0,0,product_mng,40641
0.49,0.91,4,134,4,0,0,0,accounting,54829
0.79,0.82,5,158,2,0,0,0,support,48794
0.48,0.67,3,183,2,0,0,0,technical,53995
0.28,0.89,4,97,6,0,0,0,management,57543
0.47,0.56,4,226,3,0,0,0,marketing,45135
0.91,0.6,4,235,4,1,0,0,marketing,42588
0.75,0.6,4,186,10,1,0,0,marketing,44285
0.47,0.79,3,284,10,0,0,0,sales,45202
0.56,0.87,3,146,10,0,0,0,sales,52971
0.84,0.85,4,207,10,0,0,0,sales,50315
0.53,0.64,3,143,2,0,0,0,sales,57253
0.52,0.84,3,261,8,0,0,1,accounting,57070
0.51,0.39,5,132,6,1,0,1,technical,41420
0.96,0.48,3,202,6,0,0,0,technical,41912
0.97,0.84,4,177,6,0,0,0,technical,45155
0.97,0.66,5,234,6,0,0,0,technical,50817
0.71,0.54,4,188,6,0,0,0,technical,41972
0.82,0.49,5,203,6,0,0,0,technical,59684
0.57,1,4,227,10,0,0,0,technical,46976
0.48,0.93,3,150,10,0,0,0,technical,48611
0.71,0.64,3,267,3,0,0,0,technical,46557
0.63,0.61,5,186,10,0,0,0,technical,53111
0.79,0.83,3,126,10,1,0,0,support,54309
0.65,0.85,4,201,10,0,0,0,support,48244
0.7,0.85,4,142,2,0,0,0,support,40736
0.99,0.94,4,167,4,0,0,0,support,57635
0.92,0.85,3,207,2,0,0,0,support,50851
0.24,0.5,4,282,4,1,0,0,support,50704
0.39,0.89,3,188,5,0,0,0,support,57600
0.78,0.89,4,272,2,0,0,0,support,55649
0.24,0.94,6,144,4,0,0,0,product_mng,48760
0.18,0.75,3,142,2,0,0,0,product_mng,45985
0.57,0.67,5,235,2,0,0,0,product_mng,55174
0.7,0.62,3,110,3,0,0,0,product_mng,43380
0.56,0.71,3,211,6,0,0,1,marketing,45825
0.81,0.62,3,240,6,0,0,1,sales,41304
0.57,0.7,4,237,6,0,0,0,accounting,45509
0.66,0.53,3,164,6,0,0,0,support,40019
0.22,0.91,6,222,8,0,0,0,technical,50450
0.87,0.48,5,170,3,0,0,0,sales,56963
0.7,0.77,4,245,2,0,0,0,sales,51451
0.77,0.75,6,246,6,0,0,0,sales,49695
0.77,0.76,6,263,6,0,0,0,sales,48837
0.76,0.99,3,133,4,0,0,0,sales,44470
0.66,0.49,4,157,3,0,0,0,sales,48024
0.5,0.95,3,198,4,0,0,0,accounting,47281
0.57,0.9,5,145,3,0,0,0,accounting,58052
0.97,0.62,6,118,2,0,0,0,accounting,52649
0.26,0.99,5,184,5,0,0,0,hr,54339
0.72,0.62,3,243,2,1,0,0,hr,50676
0.83,0.93,3,247,2,0,0,0,hr,50255
0.55,0.4,3,158,3,0,0,0,hr,50603
0.77,0.74,5,243,2,0,0,0,technical,49258
0.24,0.63,4,203,5,0,0,0,technical,41467
0.8,0.96,3,161,3,0,0,0,technical,49572
0.5,0.59,4,214,3,1,0,0,technical,58850
0.66,0.59,4,179,3,0,0,0,technical,52701
0.66,0.77,4,188,2,0,0,0,technical,55288
0.66,0.81,3,174,3,0,0,0,technical,49660
0.96,0.83,3,177,4,0,0,0,technical,54365
0.75,0.94,5,194,4,0,0,0,technical,49612
0.73,0.49,4,243,2,0,0,0,technical,45523
0.65,0.37,3,170,6,0,0,0,IT,57275
0.94,0.65,4,213,2,1,0,0,IT,53034
0.76,0.81,4,242,2,0,0,0,IT,51829
0.77,0.54,4,139,3,1,0,0,IT,53507
0.77,0.91,4,239,3,1,0,0,product_mng,40434
0.59,0.64,5,123,2,0,0,0,product_mng,46183
0.69,0.9,3,185,4,0,0,0,product_mng,49459
0.51,0.85,4,186,2,0,0,0,product_mng,49631
0.8,0.67,3,178,3,0,0,0,IT,54845
0.51,0.73,4,229,3,0,0,0,sales,47077
0.36,0.73,2,111,2,0,0,0,sales,45264
0.62,0.97,2,271,3,0,0,0,sales,55759
0.98,0.58,4,133,3,0,0,0,sales,47444
0.53,0.7,4,223,3,0,0,0,sales,57031
0.8,0.95,4,272,2,0,0,0,sales,50156
0.94,0.59,3,151,2,0,0,0,sales,50851
0.95,0.52,3,183,2,1,0,0,sales,43882
0.95,0.5,4,259,3,0,0,0,sales,59490
0.68,0.53,3,138,2,1,0,0,sales,44636
0.64,0.38,5,122,4,0,0,0,sales,44138
0.24,0.62,6,225,6,0,0,0,sales,47054
0.37,0.72,3,121,2,0,0,0,sales,55813
0.67,0.4,4,274,3,0,0,0,sales,58675
0.86,0.89,4,153,4,0,0,0,sales,57114
0.43,0.38,3,119,2,0,0,0,sales,49788
0.67,0.67,4,141,2,1,0,0,sales,52791
0.92,0.6,4,161,3,0,0,0,IT,48562
0.43,0.46,2,186,2,0,0,0,product_mng,45338
0.52,0.8,3,252,4,0,0,0,product_mng,54964
0.16,0.42,3,182,3,1,0,0,product_mng,56391
0.49,0.6,4,264,2,1,0,0,product_mng,47890
0.37,0.63,4,167,3,0,0,0,IT,40143
0.17,0.78,3,239,6,0,0,0,sales,43447
0.69,0.51,3,257,3,1,0,0,IT,46111
0.5,0.51,5,134,3,0,0,0,product_mng,53731
0.16,0.46,6,240,2,0,0,0,product_mng,56161
0.75,0.99,2,237,5,1,0,0,product_mng,47204
0.64,0.66,5,157,2,0,0,0,product_mng,52739
0.78,0.43,4,275,3,0,0,0,IT,42944
0.84,0.8,4,236,3,0,0,0,marketing,44388
0.64,0.55,4,215,2,0,0,0,sales,55650
0.78,0.57,4,157,3,0,0,0,accounting,51005
0.67,0.7,3,149,3,0,0,0,support,41267
0.81,0.77,3,221,2,0,0,0,technical,43873
0.91,0.82,4,238,2,0,0,0,management,42920
0.31,0.7,3,132,3,0,0,0,product_mng,43129
0.63,0.48,4,179,3,0,0,0,marketing,57806
0.19,0.8,6,157,6,1,0,0,sales,59296
0.4,0.62,4,127,5,0,0,0,accounting,57094
0.71,0.37,2,179,5,0,0,1,support,45286
0.84,0.73,4,197,3,0,0,1,technical,47586
0.59,0.84,4,251,4,1,0,1,management,56847
0.57,0.85,4,250,3,1,0,1,marketing,42279
0.81,0.61,2,176,5,0,0,1,marketing,58149
0.8,0.7,4,246,3,0,0,1,marketing,54991
0.49,0.66,3,155,3,0,0,1,sales,40084
0.55,0.64,3,178,2,0,0,1,sales,42798
0.68,0.4,3,213,5,1,0,1,sales,58453
0.55,0.67,3,150,2,0,0,1,sales,52255
0.59,0.62,3,166,2,0,0,0,sales,56346
0.91,0.8,5,169,4,0,0,0,sales,57740
0.48,0.9,4,208,3,0,0,0,sales,46743
0.84,0.66,3,209,2,0,0,0,sales,57301
0.71,0.53,4,196,2,1,0,0,sales,40628
0.64,0.87,4,157,7,0,0,0,marketing,53465
0.61,0.88,5,146,7,1,0,0,marketing,46841
0.77,0.49,2,286,7,0,0,0,marketing,54453
0.51,0.64,3,203,3,0,0,0,sales,48123
0.49,0.49,3,168,7,0,0,0,sales,41839
0.77,0.75,3,170,7,0,0,0,sales,59542
0.31,0.86,3,266,7,0,0,0,sales,55064
0.54,0.76,3,183,3,0,0,0,sales,52716
0.56,0.66,4,264,3,0,0,0,sales,59029
0.65,0.77,4,205,3,0,0,0,sales,45538
0.49,0.36,2,192,3,0,0,0,sales,53744
0.82,0.79,3,176,3,0,0,0,technical,41607
0.6,0.52,3,183,2,0,0,0,support,43560
0.64,0.63,3,156,6,1,0,0,support,50704
0.7,0.68,3,150,3,0,0,0,support,45701
0.65,0.89,4,204,8,1,0,0,support,49190
0.69,0.78,5,131,8,0,0,0,support,53522
0.93,0.74,5,248,8,1,0,0,support,58115
0.55,0.52,4,168,8,0,0,0,support,40890
0.75,0.87,4,146,8,1,0,0,support,42395
0.47,0.43,4,246,3,0,0,0,support,57745
0.81,0.47,4,153,7,0,0,0,product_mng,53589
0.6,0.91,5,211,3,0,0,0,sales,42455
0.64,0.79,4,139,3,0,0,0,sales,53255
0.57,0.66,3,268,3,0,0,0,sales,43007
0.56,0.98,5,171,3,1,0,0,sales,54859
0.76,0.79,3,247,3,0,0,0,sales,44093
0.65,0.54,4,147,10,0,0,0,sales,57177
0.66,0.5,3,139,10,1,0,0,sales,41898
0.96,0.97,6,137,10,0,0,0,sales,56002
0.57,0.55,4,177,8,0,0,0,sales,57231
0.61,0.82,4,184,8,0,0,0,IT,46167
0.57,0.69,3,212,8,0,0,0,product_mng,53826
0.59,0.47,3,159,4,0,0,0,product_mng,55869
0.92,0.68,4,178,3,0,0,0,product_mng,59596
0.79,0.56,3,149,10,0,0,0,product_mng,58978
0.95,0.66,4,223,10,0,0,0,IT,52250
0.53,0.99,3,223,10,0,0,0,marketing,50536
0.51,0.86,3,182,10,0,0,0,sales,40415
0.57,0.93,2,204,10,0,0,0,accounting,44439
0.58,0.91,3,195,10,0,0,0,support,48395
0.6,0.98,4,146,10,0,0,0,technical,54129
0.65,0.74,4,233,4,1,0,0,management,41955
0.91,0.75,2,147,3,0,0,0,marketing,54806
0.65,0.55,3,156,5,0,0,0,marketing,58346
0.18,0.49,3,240,2,1,0,0,marketing,49482
0.66,0.9,4,177,7,0,0,0,sales,54378
0.88,0.58,3,145,8,0,0,0,sales,45500
0.89,0.86,4,153,3,0,0,0,accounting,54834
0.65,0.52,2,117,10,1,0,0,support,57527
0.58,0.99,3,207,10,0,0,0,technical,53722
0.56,0.85,3,265,10,1,0,0,management,40939
0.25,0.72,5,279,8,0,0,0,marketing,47980
0.87,0.89,4,225,8,0,0,0,marketing,54422
0.62,0.4,3,158,8,1,0,0,marketing,57506
0.22,0.7,4,159,5,0,0,0,management,58564
0.74,0.67,5,216,3,0,0,0,sales,42109
0.65,0.82,5,265,3,0,0,0,IT,53639
0.87,0.73,5,184,3,0,0,0,product_mng,50044
0.56,0.71,5,244,3,0,0,0,product_mng,52894
0.78,0.69,4,202,3,0,0,0,product_mng,54782
0.73,0.57,3,146,2,0,0,0,product_mng,46706
0.66,0.78,4,161,6,0,0,0,IT,58284
0.52,0.69,5,208,8,1,0,0,RandD,43849
0.63,0.52,5,209,8,1,0,0,RandD,46459
0.89,0.59,3,265,8,0,0,0,RandD,50760
0.98,0.99,4,261,10,1,0,0,sales,55641
0.59,0.69,3,200,3,0,0,0,sales,45069
0.41,0.38,4,142,10,1,0,0,support,52944
0.36,0.41,3,167,10,0,0,0,support,47114
0.71,0.78,4,227,2,0,0,0,support,47218
0.94,0.9,4,144,4,0,0,0,support,55094
0.51,0.76,4,140,3,0,0,0,support,47036
0.83,0.48,4,220,3,1,0,0,support,42384
0.22,0.62,3,180,3,0,0,0,support,42251
0.66,0.89,4,173,4,0,0,0,support,40301
0.14,0.58,3,179,5,0,0,0,support,52766
0.16,0.96,5,137,5,1,0,0,technical,56313
0.73,0.94,3,177,3,0,0,0,technical,54316
0.7,0.58,5,168,3,0,0,0,management,45239
0.62,0.73,3,245,4,0,0,0,IT,50342
0.5,0.83,5,258,2,0,0,0,IT,51103
0.53,0.73,3,163,3,1,0,0,IT,47209
0.87,0.9,3,174,2,0,0,0,IT,54481
0.59,0.6,3,214,2,1,0,0,product_mng,43117
0.2,0.53,5,272,5,0,0,0,product_mng,58653
0.55,0.45,3,179,2,1,0,0,sales,52676
0.91,0.58,3,220,7,0,0,1,sales,59605
0.77,0.82,4,134,3,0,0,1,sales,43153
0.24,0.94,6,141,3,1,0,0,sales,52874
0.53,0.59,4,259,3,0,0,0,sales,55544
0.89,0.77,5,232,3,0,0,0,sales,51528
0.23,0.77,5,272,2,0,0,0,sales,50755
0.52,0.72,4,222,3,0,0,0,sales,56980
0.9,0.58,3,244,8,0,0,0,sales,48029
0.92,0.63,5,224,8,1,0,0,sales,41919
0.72,0.59,5,200,8,1,0,0,sales,56639
0.92,0.61,4,143,8,0,0,0,sales,49928
0.79,0.86,5,238,8,0,0,0,sales,47931
0.48,0.89,4,145,3,0,0,0,sales,52665
0.59,0.92,3,138,10,0,0,0,support,53893
0.79,0.65,3,235,10,0,0,0,technical,54014
0.92,0.64,4,190,10,1,0,0,management,54908
0.76,0.85,3,192,3,0,0,0,marketing,44193
0.91,0.65,5,214,3,1,0,0,marketing,47255
0.8,0.84,4,242,2,1,0,0,marketing,54923
0.73,0.72,4,233,2,0,0,0,sales,46438
0.88,0.53,3,218,4,0,0,0,sales,55850
0.65,0.4,5,125,4,0,0,0,sales,55079
0.84,0.5,4,178,2,0,0,0,sales,54080
0.93,0.5,5,272,3,0,0,0,sales,59043
0.64,0.6,3,265,4,0,0,0,sales,52414
0.66,0.72,4,271,3,0,0,0,sales,48765
0.76,0.56,3,179,3,1,0,0,sales,54343
0.34,0.72,3,118,4,0,0,0,IT,51319
0.48,0.8,4,196,5,0,0,0,product_mng,52746
0.79,0.61,4,173,2,0,0,0,product_mng,43082
0.82,0.67,4,156,3,0,0,0,product_mng,44381
0.51,0.71,2,180,3,0,0,0,product_mng,50977
0.84,0.78,4,263,3,0,0,0,IT,51375
0.99,0.97,4,211,2,0,0,1,marketing,43567
0.9,0.73,4,245,2,0,0,0,sales,42962
0.63,0.61,4,171,3,0,0,0,sales,54430
0.64,0.88,3,252,2,0,0,0,sales,51333
0.44,0.65,3,175,2,0,0,0,IT,57338
0.64,0.94,4,210,3,0,0,0,product_mng,46292
0.65,0.95,2,180,2,0,0,0,product_mng,48568
0.69,0.9,5,103,5,0,0,0,product_mng,55902
0.93,0.51,4,110,3,0,0,0,product_mng,52927
0.73,0.9,5,184,3,0,0,0,IT,49854
0.68,0.79,4,184,3,0,0,0,marketing,52208
0.66,0.6,3,210,2,0,0,0,sales,47229
0.61,0.61,4,246,2,0,0,0,accounting,54166
0.74,0.55,4,262,3,0,0,0,support,58407
0.61,0.83,4,245,3,1,0,1,technical,53164
0.57,0.99,3,222,3,1,0,1,management,54760
0.17,0.55,4,194,3,0,0,0,product_mng,42950
0.76,0.62,5,230,3,1,0,0,marketing,40671
0.62,0.76,5,198,3,0,0,0,sales,41277
0.82,0.69,3,250,3,0,0,0,accounting,55255
0.2,0.7,4,225,5,0,0,0,support,59899
0.16,0.7,3,178,3,1,0,0,technical,53353
0.2,0.78,4,196,3,0,0,0,management,53723
0.53,0.51,4,240,2,0,0,0,marketing,44358
0.71,0.63,3,204,3,0,0,0,marketing,48245
0.7,0.93,3,250,3,0,0,0,marketing,47515
0.92,0.94,2,224,2,0,0,0,sales,42792
0.81,0.92,4,268,3,0,0,0,sales,59293
0.79,0.62,5,167,3,0,0,0,sales,47347
0.53,0.64,3,168,3,0,0,0,sales,49787
0.51,0.56,4,168,2,0,0,0,sales,48358
0.78,0.9,5,158,3,0,0,0,sales,42688
0.5,0.91,3,240,3,0,0,0,sales,50612
0.42,0.47,6,174,5,0,0,0,technical,51719
0.92,0.6,3,179,2,0,0,0,IT,53760
0.66,0.66,4,273,4,1,0,0,IT,40325
0.6,0.45,3,104,4,0,0,0,IT,40847
0.86,0.83,4,208,3,1,0,0,IT,54829
0.61,0.49,3,275,2,0,0,0,product_mng,44396
0.71,0.68,3,231,2,1,0,0,product_mng,49369
0.86,0.62,4,186,3,0,0,0,product_mng,52652
0.96,0.59,3,241,3,0,0,0,product_mng,50861
0.7,0.54,3,194,2,1,0,0,IT,46582
0.6,0.42,2,109,6,0,0,0,sales,50417
0.72,0.99,3,143,4,0,0,0,sales,44761
0.73,0.97,3,174,3,0,0,0,sales,41592
0.64,0.64,2,190,3,0,0,0,sales,45737
0.37,0.72,3,183,2,0,0,0,sales,50617
0.92,0.85,3,151,6,1,0,0,sales,41261
0.86,0.72,3,217,3,0,0,0,sales,41641
0.66,0.49,5,235,8,1,0,0,sales,47589
0.19,0.61,4,127,8,0,0,0,sales,45053
0.65,0.61,5,167,8,0,0,0,sales,41674
0.92,0.44,3,260,8,0,0,0,sales,52529
0.83,0.8,3,240,8,0,0,0,sales,55252
0.94,0.82,4,187,3,0,0,0,sales,44451
0.42,0.69,3,126,2,0,0,0,sales,48208
0.78,0.53,6,168,3,0,0,0,sales,58959
0.58,0.76,4,197,5,0,0,0,sales,44793
0.5,0.64,2,170,8,0,0,0,sales,50518
0.82,0.76,3,219,8,1,0,0,IT,54030
0.97,0.92,6,137,8,1,0,0,product_mng,58207
0.8,0.93,3,225,4,0,0,0,product_mng,51268
0.82,0.84,3,194,3,0,0,0,product_mng,46620
0.95,0.99,5,251,4,0,0,0,product_mng,42643
0.88,0.51,5,195,4,0,0,0,IT,40861
0.49,0.88,4,244,3,0,0,0,sales,51346
0.83,0.76,2,255,7,0,0,0,sales,44695
0.85,0.87,4,152,7,0,0,0,sales,42406
0.57,0.64,4,226,7,0,0,0,sales,51264
0.16,0.63,5,266,7,0,0,0,IT,53904
0.85,0.64,5,256,7,0,0,0,product_mng,45028
0.82,0.67,3,198,3,1,0,0,product_mng,47996
0.9,0.89,4,254,7,0,0,0,product_mng,46004
0.92,0.64,2,104,7,0,0,0,product_mng,41125
0.9,0.48,4,136,7,0,0,0,IT,41368
0.82,0.8,5,205,3,0,0,0,IT,52638
0.84,0.81,4,236,3,1,0,0,IT,41245
0.92,0.65,3,176,3,0,0,0,IT,48567
0.82,0.82,3,148,3,0,0,0,IT,56946
0.8,0.8,4,146,3,1,0,0,IT,59696
0.6,0.85,3,242,2,0,0,0,IT,48348
0.9,0.76,3,255,7,0,0,0,product_mng,48545
0.5,0.73,4,180,3,0,0,0,IT,47328
0.38,0.53,2,157,3,0,1,0,sales,40241
0.72,0.87,5,223,5,0,1,0,sales,56820
0.37,0.52,2,159,3,0,1,0,sales,52368
0.41,0.5,2,153,3,0,1,0,sales,45707
0.1,0.77,6,247,4,0,1,0,sales,43575
0.92,0.85,5,259,5,0,1,0,sales,51599
0.89,1,5,224,5,0,1,0,sales,45228
0.42,0.53,2,142,3,0,1,0,sales,53435
0.45,0.54,2,135,3,0,1,0,sales,44993
0.11,0.81,6,305,4,0,1,0,sales,41487
0.84,0.92,4,234,5,0,1,0,sales,43755
0.41,0.55,2,148,3,0,1,0,sales,42682
0.36,0.56,2,137,3,0,1,0,sales,51356
0.38,0.54,2,143,3,0,1,0,sales,46499
0.45,0.47,2,160,3,0,1,0,sales,55636
0.78,0.99,4,255,6,0,1,0,sales,58397
0.45,0.51,2,160,3,1,1,1,sales,50628
0.76,0.89,5,262,5,0,1,0,sales,58331
0.11,0.83,6,282,4,0,1,0,sales,55552
0.38,0.55,2,147,3,0,1,0,sales,41308
0.09,0.95,6,304,4,0,1,0,sales,59993
0.46,0.57,2,139,3,0,1,0,sales,55526
0.4,0.53,2,158,3,0,1,0,sales,42292
